2	0,670345909105
1002	0,621912602913
2002	0,624837902229
3002	0,613619228565
4002	0,59838957749
5002	0,617811152327
6002	0,627280677946
7002	0,627280677946
8002	0,627280677946
9002	0,627280677946
10002	0,627280677946
11002	0,627280677946
12002	0,627280677946
13002	0,627280677946
14002	0,587472481076
15002	0,587472481076
16002	0,612654181369
17002	0,612654181369
18002	0,612654181369
19002	0,612654181369
20002	0,612654181369
21002	0,612654181369
22002	0,612654181369
23002	0,612654181369
24002	0,612654181369
25002	0,612654181369
26002	0,612654181369
27002	0,612654181369
28002	0,612654181369
29002	0,612654181369
30002	0,612654181369
31002	0,612654181369
32002	0,612654181369
33002	0,612654181369
34002	0,612654181369
35002	0,612654181369
36002	0,612654181369
37002	0,612654181369
38002	0,612654181369
39002	0,612654181369
40002	0,510871859827
41002	0,510871859827
42002	0,510871859827
43002	0,69775928104
44002	0,69775928104
45002	0,69775928104
46002	0,69775928104
47002	0,69775928104
48002	0,69775928104
49002	0,69775928104
